================================================================================
********************************************************************************
Pure Minimum Conflict with Backtracking Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Pure Minimum Conflict with Backtracking Algorithm Detail
NQueen	Time	Iteration	SUCCESS/FAIL	Number of Trials
5	14	37	SUCCESS	23
5	6	14	SUCCESS	24
5	13	36	SUCCESS	25
5	14	37	SUCCESS	26
5	6	14	SUCCESS	27
5	13	36	SUCCESS	28
5	14	37	SUCCESS	29
5	6	14	SUCCESS	30
5	13	36	SUCCESS	31
5	13	37	SUCCESS	32
5	6	14	SUCCESS	33
5	13	36	SUCCESS	34
5	13	37	SUCCESS	35
5	6	14	SUCCESS	36
5	12	36	SUCCESS	37
5	13	37	SUCCESS	38
5	6	14	SUCCESS	39
5	13	36	SUCCESS	40
5	13	37	SUCCESS	41
5	6	14	SUCCESS	42
5	13	36	SUCCESS	43
5	13	37	SUCCESS	44
5	6	14	SUCCESS	45
5	13	36	SUCCESS	46
5	13	37	SUCCESS	47
5	6	14	SUCCESS	48
5	12	36	SUCCESS	49
5	13	37	SUCCESS	50
********************************************************************************
6	45	71	SUCCESS	1
6	17	28	SUCCESS	2
6	10	15	SUCCESS	3
6	160	271	SUCCESS	4
6	25	38	SUCCESS	5
6	12	17	SUCCESS	6
6	160	271	SUCCESS	7
6	24	38	SUCCESS	8
6	12	17	SUCCESS	9
6	150	271	SUCCESS	10
6	23	38	SUCCESS	11
6	12	17	SUCCESS	12
6	150	271	SUCCESS	13
6	23	38	SUCCESS	14
6	12	17	SUCCESS	15
6	149	271	SUCCESS	16
6	23	38	SUCCESS	17
6	11	17	SUCCESS	18
6	150	271	SUCCESS	19
6	23	38	SUCCESS	20
6	11	17	SUCCESS	21
6	148	271	SUCCESS	22
6	25	38	SUCCESS	23
6	11	17	SUCCESS	24
6	149	271	SUCCESS	25
6	23	38	SUCCESS	26
6	11	17	SUCCESS	27
6	148	271	SUCCESS	28
6	23	38	SUCCESS	29
6	11	17	SUCCESS	30
6	148	271	SUCCESS	31
6	22	38	SUCCESS	32
6	11	17	SUCCESS	33
6	149	271	SUCCESS	34
6	22	38	SUCCESS	35
6	11	17	SUCCESS	36
6	148	271	SUCCESS	37
6	23	38	SUCCESS	38
6	11	17	SUCCESS	39
6	150	271	SUCCESS	40
6	23	38	SUCCESS	41
6	11	17	SUCCESS	42
6	147	271	SUCCESS	43
6	24	38	SUCCESS	44
6	11	17	SUCCESS	45
6	148	271	SUCCESS	46
6	23	38	SUCCESS	47
6	11	17	SUCCESS	48
6	147	271	SUCCESS	49
6	23	38	SUCCESS	50
********************************************************************************
7	57	73	SUCCESS	1
7	223	305	SUCCESS	2
7	134	169	SUCCESS	3
7	16	17	SUCCESS	4
7	126	169	SUCCESS	5
7	15	17	SUCCESS	6
7	122	169	SUCCESS	7
7	14	17	SUCCESS	8
7	122	169	SUCCESS	9
7	14	17	SUCCESS	10
7	125	169	SUCCESS	11
7	14	17	SUCCESS	12
7	122	169	SUCCESS	13
7	14	17	SUCCESS	14
7	119	169	SUCCESS	15
7	14	17	SUCCESS	16
7	120	169	SUCCESS	17
7	14	17	SUCCESS	18
7	119	169	SUCCESS	19
7	14	17	SUCCESS	20
7	119	169	SUCCESS	21
7	14	17	SUCCESS	22
7	119	169	SUCCESS	23
7	14	17	SUCCESS	24
7	121	169	SUCCESS	25
7	13	17	SUCCESS	26
7	119	169	SUCCESS	27
7	14	17	SUCCESS	28
7	119	169	SUCCESS	29
7	14	17	SUCCESS	30
7	118	169	SUCCESS	31
7	13	17	SUCCESS	32
7	118	169	SUCCESS	33
7	14	17	SUCCESS	34
7	118	169	SUCCESS	35
7	14	17	SUCCESS	36
7	120	169	SUCCESS	37
7	14	17	SUCCESS	38
7	124	169	SUCCESS	39
7	14	17	SUCCESS	40
7	119	169	SUCCESS	41
7	13	17	SUCCESS	42
7	118	169	SUCCESS	43
7	14	17	SUCCESS	44
7	119	169	SUCCESS	45
7	14	17	SUCCESS	46
7	118	169	SUCCESS	47
7	14	17	SUCCESS	48
7	118	169	SUCCESS	49
7	14	17	SUCCESS	50
********************************************************************************
8	318	377	SUCCESS	1
8	281	352	SUCCESS	2
8	50	57	SUCCESS	3
8	451	539	SUCCESS	4
8	46	56	SUCCESS	5
8	20	21	SUCCESS	6
8	49	57	SUCCESS	7
8	446	539	SUCCESS	8
8	46	56	SUCCESS	9
8	21	21	SUCCESS	10
8	48	57	SUCCESS	11
8	444	539	SUCCESS	12
8	47	56	SUCCESS	13
8	20	21	SUCCESS	14
8	48	57	SUCCESS	15
8	443	539	SUCCESS	16
8	47	56	SUCCESS	17
8	21	21	SUCCESS	18
8	48	57	SUCCESS	19
8	445	539	SUCCESS	20
8	47	56	SUCCESS	21
8	20	21	SUCCESS	22
8	48	57	SUCCESS	23
8	444	539	SUCCESS	24
8	47	56	SUCCESS	25
8	22	21	SUCCESS	26
8	48	57	SUCCESS	27
8	443	539	SUCCESS	28
8	47	56	SUCCESS	29
8	21	21	SUCCESS	30
8	48	57	SUCCESS	31
8	447	539	SUCCESS	32
8	47	56	SUCCESS	33
8	20	21	SUCCESS	34
8	48	57	SUCCESS	35
8	443	539	SUCCESS	36
8	47	56	SUCCESS	37
8	20	21	SUCCESS	38
8	48	57	SUCCESS	39
8	448	539	SUCCESS	40
8	47	56	SUCCESS	41
8	21	21	SUCCESS	42
8	48	57	SUCCESS	43
8	444	539	SUCCESS	44
8	46	56	SUCCESS	45
8	20	21	SUCCESS	46
8	49	57	SUCCESS	47
8	447	539	SUCCESS	48
8	47	56	SUCCESS	49
8	20	21	SUCCESS	50
********************************************************************************
9	103	90	SUCCESS	1
9	368	346	SUCCESS	2
9	308	290	SUCCESS	3
9	83	77	SUCCESS	4
9	32	29	SUCCESS	5
9	105	98	SUCCESS	6
9	188	175	SUCCESS	7
9	30	25	SUCCESS	8
9	39	33	SUCCESS	9
9	118	122	SUCCESS	10
9	64	58	SUCCESS	11
9	458	422	SUCCESS	12
9	379	357	SUCCESS	13
9	662	617	SUCCESS	14
9	96	88	SUCCESS	15
9	458	435	SUCCESS	16
9	32	28	SUCCESS	17
9	426	397	SUCCESS	18
9	637	596	SUCCESS	19
9	224	206	SUCCESS	20
9	153	147	SUCCESS	21
9	80	75	SUCCESS	22
9	46	38	SUCCESS	23
9	98	93	SUCCESS	24
9	278	266	SUCCESS	25
9	220	206	SUCCESS	26
9	152	147	SUCCESS	27
9	79	75	SUCCESS	28
9	47	38	SUCCESS	29
9	97	93	SUCCESS	30
9	277	266	SUCCESS	31
9	220	206	SUCCESS	32
9	153	147	SUCCESS	33
9	79	75	SUCCESS	34
9	45	38	SUCCESS	35
9	99	93	SUCCESS	36
9	278	266	SUCCESS	37
9	221	206	SUCCESS	38
9	153	147	SUCCESS	39
9	79	75	SUCCESS	40
9	46	38	SUCCESS	41
9	97	93	SUCCESS	42
9	280	266	SUCCESS	43
9	221	206	SUCCESS	44
9	153	147	SUCCESS	45
9	78	75	SUCCESS	46
9	45	38	SUCCESS	47
9	97	93	SUCCESS	48
9	278	266	SUCCESS	49
9	222	206	SUCCESS	50
********************************************************************************
10	52	36	SUCCESS	1
10	620	493	SUCCESS	2
10	618	493	SUCCESS	3
10	622	493	SUCCESS	4
10	620	493	SUCCESS	5
10	617	493	SUCCESS	6
10	617	493	SUCCESS	7
10	622	493	SUCCESS	8
10	616	493	SUCCESS	9
10	618	493	SUCCESS	10
10	616	493	SUCCESS	11
10	618	493	SUCCESS	12
10	619	493	SUCCESS	13
10	617	493	SUCCESS	14
10	620	493	SUCCESS	15
10	618	493	SUCCESS	16
10	616	493	SUCCESS	17
10	618	493	SUCCESS	18
10	618	493	SUCCESS	19
10	619	493	SUCCESS	20
10	619	493	SUCCESS	21
10	616	493	SUCCESS	22
10	619	493	SUCCESS	23
10	617	493	SUCCESS	24
10	615	493	SUCCESS	25
10	616	493	SUCCESS	26
10	616	493	SUCCESS	27
10	617	493	SUCCESS	28
10	618	493	SUCCESS	29
10	617	493	SUCCESS	30
10	619	493	SUCCESS	31
10	616	493	SUCCESS	32
10	620	493	SUCCESS	33
10	621	493	SUCCESS	34
10	617	493	SUCCESS	35
10	620	493	SUCCESS	36
10	618	493	SUCCESS	37
10	616	493	SUCCESS	38
10	617	493	SUCCESS	39
10	615	493	SUCCESS	40
10	618	493	SUCCESS	41
10	617	493	SUCCESS	42
10	616	493	SUCCESS	43
10	619	493	SUCCESS	44
10	620	493	SUCCESS	45
10	617	493	SUCCESS	46
10	617	493	SUCCESS	47
10	616	493	SUCCESS	48
10	618	493	SUCCESS	49
10	619	493	SUCCESS	50
********************************************************************************
11	398	251	SUCCESS	1
11	2939	1871	SUCCESS	2
11	1561	985	SUCCESS	3
11	1235	793	SUCCESS	4
11	115	67	SUCCESS	5
11	451	284	SUCCESS	6
11	769	487	SUCCESS	7
11	45	26	SUCCESS	8
11	414	262	SUCCESS	9
11	887	559	SUCCESS	10
11	1019	652	SUCCESS	11
11	1225	792	SUCCESS	12
11	163	98	SUCCESS	13
11	761	483	SUCCESS	14
11	2963	1883	SUCCESS	15
11	217	138	SUCCESS	16
11	2431	1544	SUCCESS	17
11	795	516	SUCCESS	18
11	466	295	SUCCESS	19
11	454	295	SUCCESS	20
11	454	295	SUCCESS	21
11	467	295	SUCCESS	22
11	453	295	SUCCESS	23
11	455	295	SUCCESS	24
11	450	295	SUCCESS	25
11	454	295	SUCCESS	26
11	453	295	SUCCESS	27
11	455	295	SUCCESS	28
11	451	295	SUCCESS	29
11	453	295	SUCCESS	30
11	451	295	SUCCESS	31
11	452	295	SUCCESS	32
11	451	295	SUCCESS	33
11	451	295	SUCCESS	34
11	454	295	SUCCESS	35
11	455	295	SUCCESS	36
11	453	295	SUCCESS	37
11	449	295	SUCCESS	38
11	456	295	SUCCESS	39
11	452	295	SUCCESS	40
11	451	295	SUCCESS	41
11	450	295	SUCCESS	42
11	452	295	SUCCESS	43
11	455	295	SUCCESS	44
11	451	295	SUCCESS	45
11	453	295	SUCCESS	46
11	451	295	SUCCESS	47
11	469	295	SUCCESS	48
11	450	295	SUCCESS	49
11	452	295	SUCCESS	50
********************************************************************************
12	1182	677	SUCCESS	1
12	152	84	SUCCESS	2
12	978	564	SUCCESS	3
12	2829	1615	SUCCESS	4
12	528	300	SUCCESS	5
12	705	410	SUCCESS	6
12	527	300	SUCCESS	7
12	705	410	SUCCESS	8
12	523	300	SUCCESS	9
12	707	410	SUCCESS	10
12	524	300	SUCCESS	11
12	702	410	SUCCESS	12
12	526	300	SUCCESS	13
12	703	410	SUCCESS	14
12	524	300	SUCCESS	15
12	707	410	SUCCESS	16
12	522	300	SUCCESS	17
12	704	410	SUCCESS	18
12	522	300	SUCCESS	19
12	704	410	SUCCESS	20
12	525	300	SUCCESS	21
12	704	410	SUCCESS	22
12	525	300	SUCCESS	23
12	707	410	SUCCESS	24
12	523	300	SUCCESS	25
12	706	410	SUCCESS	26
12	523	300	SUCCESS	27
12	707	410	SUCCESS	28
12	528	300	SUCCESS	29
12	707	410	SUCCESS	30
12	523	300	SUCCESS	31
12	703	410	SUCCESS	32
12	522	300	SUCCESS	33
12	705	410	SUCCESS	34
12	521	300	SUCCESS	35
12	704	410	SUCCESS	36
12	525	300	SUCCESS	37
12	702	410	SUCCESS	38
12	528	300	SUCCESS	39
12	701	410	SUCCESS	40
12	528	300	SUCCESS	41
12	705	410	SUCCESS	42
12	524	300	SUCCESS	43
12	706	410	SUCCESS	44
12	523	300	SUCCESS	45
12	703	410	SUCCESS	46
12	524	300	SUCCESS	47
12	700	410	SUCCESS	48
12	524	300	SUCCESS	49
12	706	410	SUCCESS	50
********************************************************************************
13	126	55	SUCCESS	1
13	287	139	SUCCESS	2
13	444	213	SUCCESS	3
13	4100	1964	SUCCESS	4
13	5337	2500	SUCCESS	5
13	295	135	SUCCESS	6
13	1199	571	SUCCESS	7
13	2162	1026	SUCCESS	8
13	3013	1454	SUCCESS	9
13	4246	2011	SUCCESS	10
13	158	77	SUCCESS	11
13	1915	915	SUCCESS	12
13	1289	595	SUCCESS	13
13	2870	1363	SUCCESS	14
13	217	99	SUCCESS	15
13	1576	749	SUCCESS	16
13	1882	880	SUCCESS	17
13	2346	1105	SUCCESS	18
13	242	114	SUCCESS	19
13	2447	1168	SUCCESS	20
13	273	130	SUCCESS	21
13	9209	4364	SUCCESS	22
13	1734	818	SUCCESS	23
13	1061	504	SUCCESS	24
13	3014	1454	SUCCESS	25
13	4268	2011	SUCCESS	26
13	159	77	SUCCESS	27
13	1918	915	SUCCESS	28
13	1290	595	SUCCESS	29
13	2869	1363	SUCCESS	30
13	213	99	SUCCESS	31
13	1573	749	SUCCESS	32
13	1884	880	SUCCESS	33
13	2340	1105	SUCCESS	34
13	242	114	SUCCESS	35
13	2448	1168	SUCCESS	36
13	275	130	SUCCESS	37
13	9203	4364	SUCCESS	38
13	1736	818	SUCCESS	39
13	1062	504	SUCCESS	40
13	3015	1454	SUCCESS	41
13	4256	2011	SUCCESS	42
13	158	77	SUCCESS	43
13	1909	915	SUCCESS	44
13	1284	595	SUCCESS	45
13	2869	1363	SUCCESS	46
13	214	99	SUCCESS	47
13	1568	749	SUCCESS	48
13	1883	880	SUCCESS	49
13	2347	1105	SUCCESS	50
********************************************************************************
14	578	238	SUCCESS	1
14	2972	1228	SUCCESS	2
14	1575	654	SUCCESS	3
14	274	113	SUCCESS	4
14	1005	421	SUCCESS	5
14	934	388	SUCCESS	6
14	212	85	SUCCESS	7
14	978	418	SUCCESS	8
14	1765	743	SUCCESS	9
14	3967	1666	SUCCESS	10
14	149	59	SUCCESS	11
14	486	205	SUCCESS	12
14	965	406	SUCCESS	13
14	983	402	SUCCESS	14
14	805	335	SUCCESS	15
14	526	217	SUCCESS	16
14	360	153	SUCCESS	17
14	1666	699	SUCCESS	18
14	1760	743	SUCCESS	19
14	3961	1666	SUCCESS	20
14	150	59	SUCCESS	21
14	487	205	SUCCESS	22
14	964	406	SUCCESS	23
14	981	402	SUCCESS	24
14	805	335	SUCCESS	25
14	526	217	SUCCESS	26
14	362	153	SUCCESS	27
14	1673	699	SUCCESS	28
14	1762	743	SUCCESS	29
14	3964	1666	SUCCESS	30
14	148	59	SUCCESS	31
14	490	205	SUCCESS	32
14	967	406	SUCCESS	33
14	984	402	SUCCESS	34
14	803	335	SUCCESS	35
14	528	217	SUCCESS	36
14	359	153	SUCCESS	37
14	1669	699	SUCCESS	38
14	1766	743	SUCCESS	39
14	3966	1666	SUCCESS	40
14	148	59	SUCCESS	41
14	491	205	SUCCESS	42
14	966	406	SUCCESS	43
14	980	402	SUCCESS	44
14	804	335	SUCCESS	45
14	530	217	SUCCESS	46
14	359	153	SUCCESS	47
14	1667	699	SUCCESS	48
14	1766	743	SUCCESS	49
14	3969	1666	SUCCESS	50
********************************************************************************
15	8696	3159	SUCCESS	1
15	3166	1164	SUCCESS	2
15	3474	1260	SUCCESS	3
15	2026	730	SUCCESS	4
15	1271	457	SUCCESS	5
15	1083	393	SUCCESS	6
15	6264	2277	SUCCESS	7
15	8618	3138	SUCCESS	8
15	1254	457	SUCCESS	9
15	1082	393	SUCCESS	10
15	6254	2277	SUCCESS	11
15	8622	3138	SUCCESS	12
15	1261	457	SUCCESS	13
15	1080	393	SUCCESS	14
15	6252	2277	SUCCESS	15
15	8624	3138	SUCCESS	16
15	1258	457	SUCCESS	17
15	1081	393	SUCCESS	18
15	6255	2277	SUCCESS	19
15	8620	3138	SUCCESS	20
15	1259	457	SUCCESS	21
15	1082	393	SUCCESS	22
15	6253	2277	SUCCESS	23
15	8622	3138	SUCCESS	24
15	1257	457	SUCCESS	25
15	1082	393	SUCCESS	26
15	6256	2277	SUCCESS	27
15	8618	3138	SUCCESS	28
15	1258	457	SUCCESS	29
15	1079	393	SUCCESS	30
15	6250	2277	SUCCESS	31
15	8618	3138	SUCCESS	32
15	1258	457	SUCCESS	33
15	1081	393	SUCCESS	34
15	6253	2277	SUCCESS	35
15	8625	3138	SUCCESS	36
15	1263	457	SUCCESS	37
15	1081	393	SUCCESS	38
15	3588	1306	SUCCESS	39
15	3494	1283	SUCCESS	40
15	395	142	SUCCESS	41
15	6664	2443	SUCCESS	42
15	164	58	SUCCESS	43
15	258	91	SUCCESS	44
15	641	238	SUCCESS	45
15	637	234	SUCCESS	46
15	477	179	SUCCESS	47
15	2775	1021	SUCCESS	48
15	642	238	SUCCESS	49
15	637	234	SUCCESS	50
********************************************************************************
16	385	127	SUCCESS	1
16	3177	1069	SUCCESS	2
16	5111	1726	SUCCESS	3
16	1574	542	SUCCESS	4
16	586	200	SUCCESS	5
16	4385	1464	SUCCESS	6
16	4461	1512	SUCCESS	7
16	4962	1685	SUCCESS	8
16	688	234	SUCCESS	9
16	4207	1421	SUCCESS	10
16	1617	538	SUCCESS	11
16	1595	532	SUCCESS	12
16	1358	456	SUCCESS	13
16	3226	1084	SUCCESS	14
16	1573	542	SUCCESS	15
16	587	200	SUCCESS	16
16	4384	1464	SUCCESS	17
16	4456	1512	SUCCESS	18
16	4963	1685	SUCCESS	19
16	687	234	SUCCESS	20
16	4202	1421	SUCCESS	21
16	1610	538	SUCCESS	22
16	1595	532	SUCCESS	23
16	1355	456	SUCCESS	24
16	3217	1084	SUCCESS	25
16	1573	542	SUCCESS	26
16	585	200	SUCCESS	27
16	4385	1464	SUCCESS	28
16	4457	1512	SUCCESS	29
16	4963	1685	SUCCESS	30
16	689	234	SUCCESS	31
16	4206	1421	SUCCESS	32
16	1609	538	SUCCESS	33
16	1589	532	SUCCESS	34
16	1359	456	SUCCESS	35
16	3217	1084	SUCCESS	36
16	1576	542	SUCCESS	37
16	583	200	SUCCESS	38
16	4384	1464	SUCCESS	39
16	4450	1512	SUCCESS	40
16	4960	1685	SUCCESS	41
16	690	234	SUCCESS	42
16	4210	1421	SUCCESS	43
16	1611	538	SUCCESS	44
16	1589	532	SUCCESS	45
16	1354	456	SUCCESS	46
16	3221	1084	SUCCESS	47
16	1573	542	SUCCESS	48
16	583	200	SUCCESS	49
16	4401	1464	SUCCESS	50
********************************************************************************
17	3014	858	SUCCESS	1
17	971	281	SUCCESS	2
17	4305	1233	SUCCESS	3
17	2900	831	SUCCESS	4
17	3053	876	SUCCESS	5
17	1848	529	SUCCESS	6
17	544	152	SUCCESS	7
17	398	112	SUCCESS	8
17	537	153	SUCCESS	9
17	6163	1760	SUCCESS	10
17	5131	1458	SUCCESS	11
17	3029	862	SUCCESS	12
17	2662	766	SUCCESS	13
17	2804	795	SUCCESS	14
17	430	121	SUCCESS	15
17	2995	858	SUCCESS	16
17	5125	1479	SUCCESS	17
17	2698	769	SUCCESS	18
17	3030	874	SUCCESS	19
17	3971	1146	SUCCESS	20
17	4092	1168	SUCCESS	21
17	4201	1200	SUCCESS	22
17	1068	310	SUCCESS	23
17	5434	1552	SUCCESS	24
17	1669	480	SUCCESS	25
17	2937	839	SUCCESS	26
17	3012	858	SUCCESS	27
17	983	281	SUCCESS	28
17	4295	1233	SUCCESS	29
17	2899	831	SUCCESS	30
17	3049	876	SUCCESS	31
17	1851	529	SUCCESS	32
17	541	152	SUCCESS	33
17	399	112	SUCCESS	34
17	535	153	SUCCESS	35
17	6163	1760	SUCCESS	36
17	5115	1458	SUCCESS	37
17	3023	862	SUCCESS	38
17	2665	766	SUCCESS	39
17	2802	795	SUCCESS	40
17	428	121	SUCCESS	41
17	2993	858	SUCCESS	42
17	5119	1479	SUCCESS	43
17	2698	769	SUCCESS	44
17	3035	874	SUCCESS	45
17	3979	1146	SUCCESS	46
17	4094	1168	SUCCESS	47
17	4200	1200	SUCCESS	48
17	1068	310	SUCCESS	49
17	5431	1552	SUCCESS	50
********************************************************************************
18	343	85	SUCCESS	1
18	305	76	SUCCESS	2
18	6363	1615	SUCCESS	3
18	653	165	SUCCESS	4
18	4125	1053	SUCCESS	5
18	714	183	SUCCESS	6
18	552	142	SUCCESS	7
18	913	234	SUCCESS	8
18	4084	1043	SUCCESS	9
18	260	64	SUCCESS	10
18	945	244	SUCCESS	11
18	2128	545	SUCCESS	12
18	15177	3875	SUCCESS	13
18	756	195	SUCCESS	14
18	1843	468	SUCCESS	15
18	510	131	SUCCESS	16
18	5438	1390	SUCCESS	17
18	1765	447	SUCCESS	18
18	3837	987	SUCCESS	19
18	758	195	SUCCESS	20
18	1849	468	SUCCESS	21
18	513	131	SUCCESS	22
18	5438	1390	SUCCESS	23
18	1764	447	SUCCESS	24
18	3839	987	SUCCESS	25
18	757	195	SUCCESS	26
18	2130	468	SUCCESS	27
18	515	131	SUCCESS	28
18	5432	1390	SUCCESS	29
18	1760	447	SUCCESS	30
18	3841	987	SUCCESS	31
18	754	195	SUCCESS	32
18	1847	468	SUCCESS	33
18	512	131	SUCCESS	34
18	5439	1390	SUCCESS	35
18	1762	447	SUCCESS	36
18	3831	987	SUCCESS	37
18	756	195	SUCCESS	38
18	1844	468	SUCCESS	39
18	512	131	SUCCESS	40
18	5438	1390	SUCCESS	41
18	1760	447	SUCCESS	42
18	3837	987	SUCCESS	43
18	755	195	SUCCESS	44
18	1855	468	SUCCESS	45
18	511	131	SUCCESS	46
18	5445	1390	SUCCESS	47
18	1765	447	SUCCESS	48
18	3828	987	SUCCESS	49
18	757	195	SUCCESS	50
********************************************************************************
19	2385	519	SUCCESS	1
19	6491	1441	SUCCESS	2
19	807	175	SUCCESS	3
19	6293	1375	SUCCESS	4
19	877	193	SUCCESS	5
19	990	217	SUCCESS	6
19	746	163	SUCCESS	7
19	1313	291	SUCCESS	8
19	4616	1021	SUCCESS	9
19	4828	1064	SUCCESS	10
19	471	102	SUCCESS	11
19	782	175	SUCCESS	12
19	2458	538	SUCCESS	13
19	2298	503	SUCCESS	14
19	2909	642	SUCCESS	15
19	1522	337	SUCCESS	16
19	376	81	SUCCESS	17
19	7584	1677	SUCCESS	18
19	2521	562	SUCCESS	19
19	3030	669	SUCCESS	20
19	2935	647	SUCCESS	21
19	804	178	SUCCESS	22
19	6357	1414	SUCCESS	23
19	873	194	SUCCESS	24
19	1109	243	SUCCESS	25
19	2953	656	SUCCESS	26
19	512	112	SUCCESS	27
19	3154	696	SUCCESS	28
19	4745	1050	SUCCESS	29
19	2933	647	SUCCESS	30
19	805	178	SUCCESS	31
19	6359	1414	SUCCESS	32
19	876	194	SUCCESS	33
19	1106	243	SUCCESS	34
19	2954	656	SUCCESS	35
19	510	112	SUCCESS	36
19	3160	696	SUCCESS	37
19	4725	1050	SUCCESS	38
19	2930	647	SUCCESS	39
19	805	178	SUCCESS	40
19	6359	1414	SUCCESS	41
19	874	194	SUCCESS	42
19	1100	243	SUCCESS	43
19	2977	656	SUCCESS	44
19	513	112	SUCCESS	45
19	3157	696	SUCCESS	46
19	4749	1050	SUCCESS	47
19	2925	647	SUCCESS	48
19	808	178	SUCCESS	49
19	6361	1414	SUCCESS	50
********************************************************************************
20	10610	2217	SUCCESS	1
20	1266	264	SUCCESS	2
20	1021	212	SUCCESS	3
20	8480	1761	SUCCESS	4
20	8494	1761	SUCCESS	5
20	8491	1761	SUCCESS	6
20	8495	1761	SUCCESS	7
20	8497	1761	SUCCESS	8
20	8497	1761	SUCCESS	9
20	8497	1761	SUCCESS	10
20	8492	1761	SUCCESS	11
20	8498	1761	SUCCESS	12
20	8499	1761	SUCCESS	13
20	8489	1761	SUCCESS	14
20	8495	1761	SUCCESS	15
20	8492	1761	SUCCESS	16
20	8491	1761	SUCCESS	17
20	8498	1761	SUCCESS	18
20	8502	1761	SUCCESS	19
20	8493	1761	SUCCESS	20
20	8496	1761	SUCCESS	21
20	8495	1761	SUCCESS	22
20	8497	1761	SUCCESS	23
20	8498	1761	SUCCESS	24
20	8495	1761	SUCCESS	25
20	8502	1761	SUCCESS	26
20	8495	1761	SUCCESS	27
20	8490	1761	SUCCESS	28
20	8490	1761	SUCCESS	29
20	8496	1761	SUCCESS	30
20	8497	1761	SUCCESS	31
20	8492	1761	SUCCESS	32
20	9371	1948	SUCCESS	33
20	3360	704	SUCCESS	34
20	770	159	SUCCESS	35
20	1030	216	SUCCESS	36
20	10989	2293	SUCCESS	37
20	3613	752	SUCCESS	38
20	5252	1106	SUCCESS	39
20	977	205	SUCCESS	40
20	4227	879	SUCCESS	41
20	6786	1419	SUCCESS	42
20	797	165	SUCCESS	43
20	470	100	SUCCESS	44
20	980	206	SUCCESS	45
20	1278	266	SUCCESS	46
20	641	133	SUCCESS	47
20	3502	728	SUCCESS	48
20	6426	1328	SUCCESS	49
20	3218	670	SUCCESS	50
********************************************************************************
30	4680	449	SUCCESS	1
30	2172	208	SUCCESS	2
30	4271	411	SUCCESS	3
30	3285	315	SUCCESS	4
30	22753	2179	SUCCESS	5
30	10074	966	SUCCESS	6
30	27098	2589	SUCCESS	7
30	4881	470	SUCCESS	8
30	9898	948	SUCCESS	9
30	15783	1511	SUCCESS	10
30	9751	931	SUCCESS	11
30	15259	1460	SUCCESS	12
30	5308	507	SUCCESS	13
30	1371	132	SUCCESS	14
30	2630	251	SUCCESS	15
30	7887	752	SUCCESS	16
30	5990	578	SUCCESS	17
30	2961	284	SUCCESS	18
30	5204	498	SUCCESS	19
30	2789	271	SUCCESS	20
30	3470	333	SUCCESS	21
30	1692	162	SUCCESS	22
30	8861	846	SUCCESS	23
