================================================================================
********************************************************************************
Pure Minimum Conflict with Backtracking Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Pure Minimum Conflict with Backtracking Algorithm Detail
NQueen	Time	Iteration	SUCCESS/FAIL	Number of Trials
10	920	441	SUCCESS	40
10	78	50	SUCCESS	41
10	1753	1248	SUCCESS	42
10	2512	1860	SUCCESS	43
10	2681	1265	SUCCESS	44
10	631	441	SUCCESS	45
10	76	50	SUCCESS	46
10	1601	1248	SUCCESS	47
10	2391	1860	SUCCESS	48
10	1578	1265	SUCCESS	49
10	565	441	SUCCESS	50
********************************************************************************
10	3659	2254	SUCCESS	1
10	927	440	SUCCESS	2
10	2869	1860	SUCCESS	3
10	2062	1265	SUCCESS	4
10	649	441	SUCCESS	5
10	80	50	SUCCESS	6
10	2089	1248	SUCCESS	7
10	2404	1860	SUCCESS	8
10	1584	1265	SUCCESS	9
10	603	441	SUCCESS	10
10	79	50	SUCCESS	11
10	1771	1248	SUCCESS	12
10	2848	1860	SUCCESS	13
10	1710	1265	SUCCESS	14
10	586	441	SUCCESS	15
10	69	50	SUCCESS	16
10	1573	1248	SUCCESS	17
10	2396	1860	SUCCESS	18
10	1582	1265	SUCCESS	19
10	567	441	SUCCESS	20
10	69	50	SUCCESS	21
10	1622	1248	SUCCESS	22
10	2633	1860	SUCCESS	23
10	1898	1265	SUCCESS	24
10	643	441	SUCCESS	25
10	80	50	SUCCESS	26
10	1924	1248	SUCCESS	27
10	3140	1860	SUCCESS	28
10	1903	1265	SUCCESS	29
10	569	441	SUCCESS	30
10	70	50	SUCCESS	31
10	1579	1248	SUCCESS	32
10	2396	1860	SUCCESS	33
10	1581	1265	SUCCESS	34
10	567	441	SUCCESS	35
10	69	50	SUCCESS	36
10	1761	1248	SUCCESS	37
10	2976	1860	SUCCESS	38
10	1585	1265	SUCCESS	39
10	567	441	SUCCESS	40
10	69	50	SUCCESS	41
10	1714	1248	SUCCESS	42
10	2600	1860	SUCCESS	43
10	1584	1265	SUCCESS	44
10	567	441	SUCCESS	45
10	69	50	SUCCESS	46
10	1570	1248	SUCCESS	47
10	2583	1860	SUCCESS	48
10	1586	1265	SUCCESS	49
10	569	441	SUCCESS	50
********************************************************************************
10	4038	2254	SUCCESS	1
10	684	440	SUCCESS	2
10	2410	1860	SUCCESS	3
10	1582	1265	SUCCESS	4
10	571	441	SUCCESS	5
10	70	50	SUCCESS	6
10	1724	1248	SUCCESS	7
10	3333	1860	SUCCESS	8
10	1664	1265	SUCCESS	9
10	567	441	SUCCESS	10
10	70	50	SUCCESS	11
10	1575	1248	SUCCESS	12
10	2405	1860	SUCCESS	13
10	1587	1265	SUCCESS	14
10	569	441	SUCCESS	15
10	69	50	SUCCESS	16
10	1638	1248	SUCCESS	17
10	2610	1860	SUCCESS	18
10	1728	1265	SUCCESS	19
10	569	441	SUCCESS	20
10	69	50	SUCCESS	21
10	1573	1248	SUCCESS	22
10	2619	1860	SUCCESS	23
10	1586	1265	SUCCESS	24
10	569	441	SUCCESS	25
10	68	50	SUCCESS	26
10	1612	1248	SUCCESS	27
10	2399	1860	SUCCESS	28
10	1578	1265	SUCCESS	29
10	564	441	SUCCESS	30
10	69	50	SUCCESS	31
10	1574	1248	SUCCESS	32
10	2694	1860	SUCCESS	33
10	1587	1265	SUCCESS	34
10	564	441	SUCCESS	35
10	69	50	SUCCESS	36
10	1575	1248	SUCCESS	37
10	2427	1860	SUCCESS	38
10	1583	1265	SUCCESS	39
10	565	441	SUCCESS	40
10	69	50	SUCCESS	41
10	1580	1248	SUCCESS	42
10	3018	1860	SUCCESS	43
10	1706	1265	SUCCESS	44
10	565	441	SUCCESS	45
10	70	50	SUCCESS	46
10	1575	1248	SUCCESS	47
10	2393	1860	SUCCESS	48
10	1588	1265	SUCCESS	49
10	564	441	SUCCESS	50
********************************************************************************
