================================================================================
********************************************************************************
Pure Minimum Conflict Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Pure Minimum Conflict Algorithm Detail
NQueen	Time	Iteration	SUCCESS/FAIL	Number of Trials
7	195	273	SUCCESS	35
7	42	53	SUCCESS	36
7	19	25	SUCCESS	37
7	193	273	SUCCESS	38
7	41	53	SUCCESS	39
7	18	25	SUCCESS	40
7	190	273	SUCCESS	41
7	41	53	SUCCESS	42
7	18	25	SUCCESS	43
7	188	273	SUCCESS	44
7	40	53	SUCCESS	45
7	18	25	SUCCESS	46
7	189	273	SUCCESS	47
7	40	53	SUCCESS	48
7	18	25	SUCCESS	49
7	191	273	SUCCESS	50
********************************************************************************
8	162	213	SUCCESS	1
8	58	70	SUCCESS	2
8	144	181	SUCCESS	3
8	640	864	SUCCESS	4
8	413	542	SUCCESS	5
8	52	64	SUCCESS	6
8	307	400	SUCCESS	7
8	105	127	SUCCESS	8
8	38	47	SUCCESS	9
8	159	207	SUCCESS	10
8	104	131	SUCCESS	11
8	155	186	SUCCESS	12
8	68	87	SUCCESS	13
8	18	19	SUCCESS	14
8	40	48	SUCCESS	15
8	271	364	SUCCESS	16
8	32	39	SUCCESS	17
8	164	216	SUCCESS	18
8	201	273	SUCCESS	19
8	26	31	SUCCESS	20
8	270	363	SUCCESS	21
8	78	98	SUCCESS	22
8	368	510	SUCCESS	23
8	159	209	SUCCESS	24
8	161	207	SUCCESS	25
8	104	131	SUCCESS	26
8	152	186	SUCCESS	27
8	69	87	SUCCESS	28
8	18	19	SUCCESS	29
8	40	48	SUCCESS	30
8	271	364	SUCCESS	31
8	32	39	SUCCESS	32
8	165	216	SUCCESS	33
8	201	273	SUCCESS	34
8	26	31	SUCCESS	35
8	268	363	SUCCESS	36
8	77	98	SUCCESS	37
8	367	510	SUCCESS	38
8	158	209	SUCCESS	39
8	161	207	SUCCESS	40
8	104	131	SUCCESS	41
8	152	186	SUCCESS	42
8	68	87	SUCCESS	43
8	18	19	SUCCESS	44
8	40	48	SUCCESS	45
8	270	364	SUCCESS	46
8	31	39	SUCCESS	47
8	169	216	SUCCESS	48
8	201	273	SUCCESS	49
8	26	31	SUCCESS	50
********************************************************************************
9	159	156	SUCCESS	1
9	52	47	SUCCESS	2
9	58	53	SUCCESS	3
9	311	322	SUCCESS	4
9	81	71	SUCCESS	5
9	62	53	SUCCESS	6
9	118	117	SUCCESS	7
9	233	228	SUCCESS	8
9	474	461	SUCCESS	9
9	210	213	SUCCESS	10
9	299	283	SUCCESS	11
9	66	64	SUCCESS	12
9	795	777	SUCCESS	13
9	263	256	SUCCESS	14
9	602	590	SUCCESS	15
9	263	256	SUCCESS	16
9	602	590	SUCCESS	17
9	262	256	SUCCESS	18
9	598	590	SUCCESS	19
9	264	256	SUCCESS	20
9	599	590	SUCCESS	21
9	264	256	SUCCESS	22
9	600	590	SUCCESS	23
9	262	256	SUCCESS	24
9	601	590	SUCCESS	25
9	263	256	SUCCESS	26
9	607	590	SUCCESS	27
9	262	256	SUCCESS	28
9	602	590	SUCCESS	29
9	262	256	SUCCESS	30
9	600	590	SUCCESS	31
9	262	256	SUCCESS	32
9	600	590	SUCCESS	33
9	266	256	SUCCESS	34
9	600	590	SUCCESS	35
9	264	256	SUCCESS	36
9	599	590	SUCCESS	37
9	263	256	SUCCESS	38
9	602	590	SUCCESS	39
9	262	256	SUCCESS	40
9	602	590	SUCCESS	41
9	262	256	SUCCESS	42
9	598	590	SUCCESS	43
9	263	256	SUCCESS	44
9	601	590	SUCCESS	45
9	262	256	SUCCESS	46
9	601	590	SUCCESS	47
9	262	256	SUCCESS	48
9	599	590	SUCCESS	49
9	263	256	SUCCESS	50
********************************************************************************
10	1153	946	SUCCESS	1
10	1110	953	SUCCESS	2
10	456	379	SUCCESS	3
10	438	371	SUCCESS	4
10	444	360	SUCCESS	5
10	1141	946	SUCCESS	6
10	1106	953	SUCCESS	7
10	460	379	SUCCESS	8
10	439	371	SUCCESS	9
10	446	360	SUCCESS	10
10	1140	946	SUCCESS	11
10	1103	953	SUCCESS	12
10	458	379	SUCCESS	13
10	440	371	SUCCESS	14
10	441	360	SUCCESS	15
10	1136	946	SUCCESS	16
10	1105	953	SUCCESS	17
10	461	379	SUCCESS	18
10	438	371	SUCCESS	19
10	444	360	SUCCESS	20
10	1138	946	SUCCESS	21
10	1103	953	SUCCESS	22
10	456	379	SUCCESS	23
10	439	371	SUCCESS	24
10	441	360	SUCCESS	25
10	1137	946	SUCCESS	26
10	1110	953	SUCCESS	27
10	457	379	SUCCESS	28
10	441	371	SUCCESS	29
10	442	360	SUCCESS	30
10	1139	946	SUCCESS	31
10	1106	953	SUCCESS	32
10	461	379	SUCCESS	33
10	438	371	SUCCESS	34
10	443	360	SUCCESS	35
10	1138	946	SUCCESS	36
10	1105	953	SUCCESS	37
10	459	379	SUCCESS	38
10	438	371	SUCCESS	39
10	442	360	SUCCESS	40
10	1138	946	SUCCESS	41
10	1110	953	SUCCESS	42
10	459	379	SUCCESS	43
10	439	371	SUCCESS	44
10	442	360	SUCCESS	45
10	1140	946	SUCCESS	46
10	1108	953	SUCCESS	47
10	459	379	SUCCESS	48
10	439	371	SUCCESS	49
10	440	360	SUCCESS	50
********************************************************************************
11	500	319	SUCCESS	1
11	100	61	SUCCESS	2
11	888	603	SUCCESS	3
11	265	173	SUCCESS	4
11	921	594	SUCCESS	5
11	226	144	SUCCESS	6
11	270	179	SUCCESS	7
11	819	533	SUCCESS	8
11	282	183	SUCCESS	9
11	886882	600747	SUCCESS	10
11	105	64	SUCCESS	11
11	596	401	SUCCESS	12
11	1198	785	SUCCESS	13
11	457	290	SUCCESS	14
11	106	64	SUCCESS	15
11	598	401	SUCCESS	16
11	1196	785	SUCCESS	17
11	455	290	SUCCESS	18
11	106	64	SUCCESS	19
11	597	401	SUCCESS	20
11	1198	785	SUCCESS	21
11	452	290	SUCCESS	22
11	105	64	SUCCESS	23
11	596	401	SUCCESS	24
11	1193	785	SUCCESS	25
11	456	290	SUCCESS	26
11	106	64	SUCCESS	27
11	600	401	SUCCESS	28
11	1198	785	SUCCESS	29
11	454	290	SUCCESS	30
11	105	64	SUCCESS	31
11	598	401	SUCCESS	32
11	1196	785	SUCCESS	33
11	456	290	SUCCESS	34
11	106	64	SUCCESS	35
11	595	401	SUCCESS	36
11	1190	785	SUCCESS	37
11	454	290	SUCCESS	38
11	106	64	SUCCESS	39
11	596	401	SUCCESS	40
11	1194	785	SUCCESS	41
11	454	290	SUCCESS	42
11	105	64	SUCCESS	43
11	598	401	SUCCESS	44
11	1193	785	SUCCESS	45
11	455	290	SUCCESS	46
11	107	64	SUCCESS	47
11	597	401	SUCCESS	48
11	1198	785	SUCCESS	49
11	455	290	SUCCESS	50
********************************************************************************
12	337	201	SUCCESS	1
12	1391	851	SUCCESS	2
12	797	481	SUCCESS	3
12	79	43	SUCCESS	4
12	97	54	SUCCESS	5
12	2124	1298	SUCCESS	6
12	312	184	SUCCESS	7
12	122	67	SUCCESS	8
12	342	208	SUCCESS	9
12	1476	889	SUCCESS	10
12	72	39	SUCCESS	11
12	840	521	SUCCESS	12
12	1288	804	SUCCESS	13
12	264	155	SUCCESS	14
12	642	397	SUCCESS	15
12	404	233	SUCCESS	16
12	774	464	SUCCESS	17
12	630	397	SUCCESS	18
12	403	233	SUCCESS	19
12	773	464	SUCCESS	20
12	636	397	SUCCESS	21
12	404	233	SUCCESS	22
12	771	464	SUCCESS	23
12	635	397	SUCCESS	24
12	405	233	SUCCESS	25
12	773	464	SUCCESS	26
12	634	397	SUCCESS	27
12	403	233	SUCCESS	28
12	770	464	SUCCESS	29
12	636	397	SUCCESS	30
12	404	233	SUCCESS	31
12	771	464	SUCCESS	32
12	631	397	SUCCESS	33
12	404	233	SUCCESS	34
12	772	464	SUCCESS	35
12	636	397	SUCCESS	36
12	405	233	SUCCESS	37
12	772	464	SUCCESS	38
12	634	397	SUCCESS	39
12	403	233	SUCCESS	40
12	775	464	SUCCESS	41
12	635	397	SUCCESS	42
12	404	233	SUCCESS	43
12	770	464	SUCCESS	44
12	633	397	SUCCESS	45
12	404	233	SUCCESS	46
12	771	464	SUCCESS	47
12	634	397	SUCCESS	48
12	404	233	SUCCESS	49
12	769	464	SUCCESS	50
********************************************************************************
13	454	226	SUCCESS	1
13	1416	690	SUCCESS	2
13	3876	1873	SUCCESS	3
13	1438	678	SUCCESS	4
13	208	97	SUCCESS	5
13	2054	994	SUCCESS	6
13	217	100	SUCCESS	7
13	1269	610	SUCCESS	8
13	3190	1533	SUCCESS	9
13	1740	845	SUCCESS	10
13	178	80	SUCCESS	11
13	1468	705	SUCCESS	12
13	2492	1198	SUCCESS	13
13	803	381	SUCCESS	14
13	316	151	SUCCESS	15
13	2919	1412	SUCCESS	16
13	1206	582	SUCCESS	17
13	141	65	SUCCESS	18
13	702	337	SUCCESS	19
13	212	98	SUCCESS	20
13	1466	705	SUCCESS	21
13	2496	1198	SUCCESS	22
13	800	381	SUCCESS	23
13	317	151	SUCCESS	24
13	2921	1412	SUCCESS	25
13	1206	582	SUCCESS	26
13	142	65	SUCCESS	27
13	705	337	SUCCESS	28
13	210	98	SUCCESS	29
13	1468	705	SUCCESS	30
13	2493	1198	SUCCESS	31
13	802	381	SUCCESS	32
13	315	151	SUCCESS	33
13	2920	1412	SUCCESS	34
13	1202	582	SUCCESS	35
13	143	65	SUCCESS	36
13	708	337	SUCCESS	37
13	210	98	SUCCESS	38
13	1459	705	SUCCESS	39
13	2499	1198	SUCCESS	40
13	806	381	SUCCESS	41
13	318	151	SUCCESS	42
13	2913	1412	SUCCESS	43
13	1199	582	SUCCESS	44
13	142	65	SUCCESS	45
13	706	337	SUCCESS	46
13	212	98	SUCCESS	47
13	1464	705	SUCCESS	48
13	2499	1198	SUCCESS	49
13	802	381	SUCCESS	50
********************************************************************************
14	485	212	SUCCESS	1
14	1115	482	SUCCESS	2
14	2274	970	SUCCESS	3
14	571	243	SUCCESS	4
14	3745	1604	SUCCESS	5
14	2588	1115	SUCCESS	6
14	218	89	SUCCESS	7
14	1100	472	SUCCESS	8
14	1271	549	SUCCESS	9
14	184	75	SUCCESS	10
14	4510	1937	SUCCESS	11
14	3716	1604	SUCCESS	12
14	2613	1115	SUCCESS	13
14	216	89	SUCCESS	14
14	1093	472	SUCCESS	15
14	1275	549	SUCCESS	16
14	185	75	SUCCESS	17
14	4510	1937	SUCCESS	18
14	3717	1604	SUCCESS	19
14	2583	1115	SUCCESS	20
14	215	89	SUCCESS	21
14	1088	472	SUCCESS	22
14	1272	549	SUCCESS	23
14	185	75	SUCCESS	24
14	4514	1937	SUCCESS	25
14	3725	1604	SUCCESS	26
14	2583	1115	SUCCESS	27
14	218	89	SUCCESS	28
14	1089	472	SUCCESS	29
14	1271	549	SUCCESS	30
14	183	75	SUCCESS	31
14	4505	1937	SUCCESS	32
14	3715	1604	SUCCESS	33
14	2581	1115	SUCCESS	34
14	216	89	SUCCESS	35
14	1089	472	SUCCESS	36
14	1271	549	SUCCESS	37
14	183	75	SUCCESS	38
14	4509	1937	SUCCESS	39
14	3725	1604	SUCCESS	40
14	2587	1115	SUCCESS	41
14	216	89	SUCCESS	42
14	1092	472	SUCCESS	43
14	1272	549	SUCCESS	44
14	184	75	SUCCESS	45
14	4516	1937	SUCCESS	46
14	3722	1604	SUCCESS	47
14	2584	1115	SUCCESS	48
14	215	89	SUCCESS	49
14	1091	472	SUCCESS	50
********************************************************************************
15	453	164	SUCCESS	1
15	566	202	SUCCESS	2
15	795	293	SUCCESS	3
15	488	179	SUCCESS	4
15	2687	984	SUCCESS	5
15	418	159	SUCCESS	6
15	3668	1369	SUCCESS	7
15	224	80	SUCCESS	8
15	424	152	SUCCESS	9
15	627	235	SUCCESS	10
15	750	282	SUCCESS	11
15	1573	581	SUCCESS	12
15	249	87	SUCCESS	13
15	3532	1311	SUCCESS	14
15	1476	539	SUCCESS	15
15	2278	846	SUCCESS	16
15	190	67	SUCCESS	17
15	971	358	SUCCESS	18
15	1207	450	SUCCESS	19
15	3558	1321	SUCCESS	20
15	562	204	SUCCESS	21
15	4438	1642	SUCCESS	22
15	3561	1321	SUCCESS	23
15	562	204	SUCCESS	24
15	4446	1642	SUCCESS	25
15	3558	1321	SUCCESS	26
15	564	204	SUCCESS	27
15	4441	1642	SUCCESS	28
15	3554	1321	SUCCESS	29
15	562	204	SUCCESS	30
15	4438	1642	SUCCESS	31
15	3561	1321	SUCCESS	32
15	563	204	SUCCESS	33
15	4442	1642	SUCCESS	34
15	3560	1321	SUCCESS	35
15	561	204	SUCCESS	36
15	4437	1642	SUCCESS	37
15	3562	1321	SUCCESS	38
15	563	204	SUCCESS	39
15	4442	1642	SUCCESS	40
15	3558	1321	SUCCESS	41
15	564	204	SUCCESS	42
15	4435	1642	SUCCESS	43
15	3557	1321	SUCCESS	44
15	561	204	SUCCESS	45
15	4438	1642	SUCCESS	46
15	3562	1321	SUCCESS	47
15	562	204	SUCCESS	48
15	4441	1642	SUCCESS	49
15	3594	1321	SUCCESS	50
********************************************************************************
16	468	161	SUCCESS	1
16	1845	633	SUCCESS	2
16	500	170	SUCCESS	3
16	389	130	SUCCESS	4
16	2477	847	SUCCESS	5
16	2513	858	SUCCESS	6
16	2473	847	SUCCESS	7
16	2514	858	SUCCESS	8
16	2471	847	SUCCESS	9
16	2516	858	SUCCESS	10
16	2470	847	SUCCESS	11
16	2514	858	SUCCESS	12
16	2471	847	SUCCESS	13
16	2514	858	SUCCESS	14
16	2470	847	SUCCESS	15
16	2511	858	SUCCESS	16
16	2469	847	SUCCESS	17
16	2514	858	SUCCESS	18
16	2467	847	SUCCESS	19
16	2513	858	SUCCESS	20
16	2467	847	SUCCESS	21
16	2515	858	SUCCESS	22
16	2470	847	SUCCESS	23
16	2512	858	SUCCESS	24
16	2470	847	SUCCESS	25
16	2513	858	SUCCESS	26
16	2469	847	SUCCESS	27
16	2514	858	SUCCESS	28
16	2471	847	SUCCESS	29
16	2515	858	SUCCESS	30
16	2467	847	SUCCESS	31
16	2513	858	SUCCESS	32
16	2465	847	SUCCESS	33
16	2515	858	SUCCESS	34
16	2470	847	SUCCESS	35
16	2513	858	SUCCESS	36
16	2469	847	SUCCESS	37
16	2510	858	SUCCESS	38
16	2473	847	SUCCESS	39
16	2515	858	SUCCESS	40
16	2469	847	SUCCESS	41
16	2516	858	SUCCESS	42
16	2469	847	SUCCESS	43
16	2530	858	SUCCESS	44
16	2470	847	SUCCESS	45
16	2514	858	SUCCESS	46
16	2468	847	SUCCESS	47
16	2517	858	SUCCESS	48
16	2466	847	SUCCESS	49
16	2517	858	SUCCESS	50
********************************************************************************
17	4286	1229	SUCCESS	1
17	542	151	SUCCESS	2
17	2383	676	SUCCESS	3
17	647	186	SUCCESS	4
17	2295	663	SUCCESS	5
17	2069	605	SUCCESS	6
17	650	189	SUCCESS	7
17	3377	971	SUCCESS	8
17	469	132	SUCCESS	9
17	1624	469	SUCCESS	10
17	3253	942	SUCCESS	11
17	8678	2525	SUCCESS	12
17	1846	532	SUCCESS	13
17	660	190	SUCCESS	14
17	1462	411	SUCCESS	15
17	4440	1277	SUCCESS	16
17	917	265	SUCCESS	17
17	3363	962	SUCCESS	18
17	593	174	SUCCESS	19
17	558	159	SUCCESS	20
17	4126	1186	SUCCESS	21
17	595	170	SUCCESS	22
17	2175	625	SUCCESS	23
17	187	52	SUCCESS	24
17	777	222	SUCCESS	25
17	533	152	SUCCESS	26
17	533	151	SUCCESS	27
17	600	172	SUCCESS	28
17	2609	757	SUCCESS	29
17	1714	499	SUCCESS	30
17	601	172	SUCCESS	31
17	2610	757	SUCCESS	32
17	1712	499	SUCCESS	33
17	600	172	SUCCESS	34
17	2612	757	SUCCESS	35
17	1715	499	SUCCESS	36
17	603	172	SUCCESS	37
17	2612	757	SUCCESS	38
17	1714	499	SUCCESS	39
17	601	172	SUCCESS	40
17	2617	757	SUCCESS	41
17	1712	499	SUCCESS	42
17	603	172	SUCCESS	43
17	2608	757	SUCCESS	44
17	1706	499	SUCCESS	45
17	603	172	SUCCESS	46
17	2605	757	SUCCESS	47
17	1714	499	SUCCESS	48
17	603	172	SUCCESS	49
17	2610	757	SUCCESS	50
********************************************************************************
18	2441	627	SUCCESS	1
18	562	144	SUCCESS	2
18	2255	583	SUCCESS	3
18	997	256	SUCCESS	4
18	6073	1572	SUCCESS	5
18	1797	466	SUCCESS	6
18	2693	690	SUCCESS	7
18	3655	943	SUCCESS	8
18	3796	983	SUCCESS	9
18	821	211	SUCCESS	10
18	3483	890	SUCCESS	11
18	724	186	SUCCESS	12
18	1595	419	SUCCESS	13
18	3695	961	SUCCESS	14
18	1833	472	SUCCESS	15
18	4061	1053	SUCCESS	16
18	3606	940	SUCCESS	17
18	3835	988	SUCCESS	18
18	559	144	SUCCESS	19
18	2255	583	SUCCESS	20
18	998	256	SUCCESS	21
18	6063	1572	SUCCESS	22
18	1790	466	SUCCESS	23
18	2687	690	SUCCESS	24
18	3659	943	SUCCESS	25
18	3798	983	SUCCESS	26
18	824	211	SUCCESS	27
18	3478	890	SUCCESS	28
18	727	186	SUCCESS	29
18	1598	419	SUCCESS	30
18	3697	961	SUCCESS	31
18	1840	472	SUCCESS	32
18	4059	1053	SUCCESS	33
18	3608	940	SUCCESS	34
18	3839	988	SUCCESS	35
18	559	144	SUCCESS	36
18	2259	583	SUCCESS	37
18	997	256	SUCCESS	38
18	6064	1572	SUCCESS	39
18	1788	466	SUCCESS	40
18	2690	690	SUCCESS	41
18	3655	943	SUCCESS	42
18	3798	983	SUCCESS	43
18	825	211	SUCCESS	44
18	3481	890	SUCCESS	45
18	726	186	SUCCESS	46
18	1596	419	SUCCESS	47
18	3696	961	SUCCESS	48
18	1834	472	SUCCESS	49
18	4066	1053	SUCCESS	50
********************************************************************************
19	1137	248	SUCCESS	1
19	340	75	SUCCESS	2
19	1034	229	SUCCESS	3
19	4983	1094	SUCCESS	4
19	1289	288	SUCCESS	5
19	11634	2583	SUCCESS	6
19	4039	887	SUCCESS	7
19	921	206	SUCCESS	8
19	1062	236	SUCCESS	9
19	2311	510	SUCCESS	10
19	4658	1034	SUCCESS	11
19	603	134	SUCCESS	12
19	3364	743	SUCCESS	13
19	1373	302	SUCCESS	14
19	1173	262	SUCCESS	15
19	2775	614	SUCCESS	16
19	4281	949	SUCCESS	17
19	868	193	SUCCESS	18
19	4582	1018	SUCCESS	19
19	3312	741	SUCCESS	20
19	3942	869	SUCCESS	21
19	765	166	SUCCESS	22
19	6250	1385	SUCCESS	23
19	2147	477	SUCCESS	24
19	975	213	SUCCESS	25
19	1533	341	SUCCESS	26
19	665	148	SUCCESS	27
19	3650	810	SUCCESS	28
19	1498	337	SUCCESS	29
19	4386	972	SUCCESS	30
19	4510	999	SUCCESS	31
19	982	219	SUCCESS	32
19	2883	635	SUCCESS	33
19	374	84	SUCCESS	34
19	1612	359	SUCCESS	35
19	1531	343	SUCCESS	36
19	737	163	SUCCESS	37
19	409	90	SUCCESS	38
19	443	98	SUCCESS	39
19	637	139	SUCCESS	40
19	1598	355	SUCCESS	41
19	3085	697	SUCCESS	42
19	3942	869	SUCCESS	43
19	1152	258	SUCCESS	44
19	2129	474	SUCCESS	45
19	762	170	SUCCESS	46
19	1059	236	SUCCESS	47
19	2307	510	SUCCESS	48
19	4663	1034	SUCCESS	49
19	610	134	SUCCESS	50
********************************************************************************
20	2678	557	SUCCESS	1
20	8958	1880	SUCCESS	2
20	6709	1414	SUCCESS	3
20	423	88	SUCCESS	4
20	5107	1070	SUCCESS	5
20	440	92	SUCCESS	6
20	1530	324	SUCCESS	7
20	7194	1513	SUCCESS	8
20	1338	282	SUCCESS	9
20	6293	1329	SUCCESS	10
20	1310	276	SUCCESS	11
20	600	125	SUCCESS	12
20	1331	282	SUCCESS	13
20	1099	230	SUCCESS	14
20	3034	638	SUCCESS	15
20	1111	237	SUCCESS	16
20	1098	230	SUCCESS	17
20	3034	638	SUCCESS	18
20	1110	237	SUCCESS	19
20	1099	230	SUCCESS	20
20	3036	638	SUCCESS	21
20	1106	237	SUCCESS	22
20	1098	230	SUCCESS	23
20	3031	638	SUCCESS	24
20	1109	237	SUCCESS	25
20	1099	230	SUCCESS	26
20	3036	638	SUCCESS	27
20	1110	237	SUCCESS	28
20	1097	230	SUCCESS	29
20	3037	638	SUCCESS	30
20	1109	237	SUCCESS	31
20	1100	230	SUCCESS	32
20	3035	638	SUCCESS	33
20	1109	237	SUCCESS	34
20	1098	230	SUCCESS	35
20	3034	638	SUCCESS	36
20	1110	237	SUCCESS	37
20	1098	230	SUCCESS	38
20	3036	638	SUCCESS	39
20	1109	237	SUCCESS	40
20	1098	230	SUCCESS	41
20	3035	638	SUCCESS	42
20	1108	237	SUCCESS	43
20	1098	230	SUCCESS	44
20	3036	638	SUCCESS	45
20	1109	237	SUCCESS	46
20	1098	230	SUCCESS	47
20	3038	638	SUCCESS	48
20	1108	237	SUCCESS	49
20	1099	230	SUCCESS	50
********************************************************************************
30	3477	335	SUCCESS	1
30	15048	1443	SUCCESS	2
30	1907	187	SUCCESS	3
30	3760	363	SUCCESS	4
30	9043	873	SUCCESS	5
30	17154	1639	SUCCESS	6
30	1580	154	SUCCESS	7
30	3417	329	SUCCESS	8
30	2346	226	SUCCESS	9
30	1259	122	SUCCESS	10
30	3098	300	SUCCESS	11
30	2408	231	SUCCESS	12
30	8762	834	SUCCESS	13
30	5113	490	SUCCESS	14
30	5681	546	SUCCESS	15
30	4803	446	SUCCESS	16
30	12352	1194	SUCCESS	17
30	9736	933	SUCCESS	18
30	9309	898	SUCCESS	19
30	11544	1105	SUCCESS	20
30	2673	259	SUCCESS	21
30	3955	381	SUCCESS	22
30	9658	933	SUCCESS	23
30	5085	488	SUCCESS	24
30	1820	176	SUCCESS	25
30	8867	851	SUCCESS	26
30	3193	309	SUCCESS	27
30	2589	248	SUCCESS	28
30	4004	383	SUCCESS	29
30	29695	2865	SUCCESS	30
30	5670	545	SUCCESS	31
30	15003	1435	SUCCESS	32
30	2910	281	SUCCESS	33
30	8931	862	SUCCESS	34
30	11162	1069	SUCCESS	35
30	24829	2397	SUCCESS	36
30	12468	1193	SUCCESS	37
30	8743	845	SUCCESS	38
30	7699	742	SUCCESS	39
30	11536	1103	SUCCESS	40
30	5581	537	SUCCESS	41
30	17729	1714	SUCCESS	42
30	3922	378	SUCCESS	43
30	3055	296	SUCCESS	44
30	4165	401	SUCCESS	45
30	3959	382	SUCCESS	46
30	12451	1197	SUCCESS	47
30	3991	381	SUCCESS	48
30	8376	803	SUCCESS	49
30	2499	241	SUCCESS	50
********************************************************************************
40	5627	343	SUCCESS	1
40	5654	345	SUCCESS	2
40	7646	465	SUCCESS	3
40	11927	729	SUCCESS	4
40	9630	586	SUCCESS	5
40	23293	1416	SUCCESS	6
40	9106	555	SUCCESS	7
40	45444	2774	SUCCESS	8
40	4113	251	SUCCESS	9
40	8308	506	SUCCESS	10
40	10239	626	SUCCESS	11
40	19709	1196	SUCCESS	12
40	7010	428	SUCCESS	13
40	30951	1888	SUCCESS	14
40	8291	506	SUCCESS	15
40	25469	1552	SUCCESS	16
40	5785	355	SUCCESS	17
40	11129	679	SUCCESS	18
40	7528	460	SUCCESS	19
40	7004	429	SUCCESS	20
40	31713	1934	SUCCESS	21
40	6607	404	SUCCESS	22
40	16948	1032	SUCCESS	23
